TargetID	CHR
cg26018312	X
cg26020914	X
cg26023405	X
cg26024941	X
cg26025071	X
cg26025203	X
cg26027233	X
cg26028155	X
cg26030122	X
cg26032161	X
cg26032662	X
cg26035633	X
cg26038441	X
cg26039373	X
cg26039676	X
cg26039926	X
cg26046121	X
cg26046341	X
cg26046924	X
cg26051018	X
cg26051590	X
cg26055054	X
cg26059397	X
cg26059639	X
cg26062907	X
cg26064831	X
cg26068514	X
cg26069920	X
cg26070134	X
cg26071410	X
cg26071642	X
cg26071755	X
cg26101161	X
cg26104731	X
cg26104800	X
cg26105341	X
cg26106058	X
cg26106803	X
cg26114378	X
cg26116400	X
cg26117336	X
cg26119746	X
cg26121736	X
cg26121752	X
cg26122495	X
cg26129027	X
cg26129200	X
cg26130852	X
cg26133460	X
cg26134482	X
cg26135767	X
cg26140100	X
cg26140836	X
cg26142661	X
cg26143566	X
cg26144445	X
cg26144456	X
cg26145507	X
cg26146690	X
cg26149887	X
cg26150490	X
cg26155374	X
cg26155828	X
cg26157279	X
cg26159385	X
cg26175661	X
cg26176649	X
cg26179626	X
cg26180209	X
cg26185620	X
cg26190455	X
cg26192860	X
cg26196133	X
cg26197836	X
cg26207017	X
cg26214064	X
cg26215003	X
cg26218823	X
cg26222407	X
cg26222437	X
cg26224242	X
cg26231996	X
cg26234774	X
cg26239772	X
cg26246138	X
cg26257771	X
cg26267038	X
cg26279840	X
cg26280904	X
cg26283136	X
cg26287822	X
cg26288719	X
cg26289222	X
cg26289980	X
cg26294718	X
cg26296266	X
cg26297738	X
cg26301245	X
cg26304243	X
cg26305090	X
cg26306815	X
cg26308359	X
cg26309951	X
cg26310256	X
cg26316452	X
cg26318441	X
cg26320895	X
cg26323797	X
cg26326746	X
cg26327984	X
cg26328611	X
cg26332175	X
cg26333397	X
cg26333595	X
cg26335568	X
cg26337307	X
cg26339788	X
cg26340003	X
cg26340529	X
cg26341773	X
cg26342575	X
cg26343366	X
cg26345260	X
cg26346230	X
cg26346636	X
cg26348018	X
cg26351354	X
cg26351479	X
cg26352143	X
cg26358122	X
cg26359238	X
cg26359388	X
cg26359958	X
cg26362813	X
cg26363000	X
cg26363802	X
cg26367351	X
cg26367537	X
cg26368752	X
cg26369916	X
cg26370285	X
cg26375010	X
cg26375421	X
cg26376518	X
cg26376705	X
cg26380710	X
cg26381742	X
cg26382607	X
cg26382696	X
cg26383972	X
cg26388009	X
cg26391786	X
cg26395098	X
cg26399113	X
cg26401825	X
cg26404952	X
cg26406249	X
cg26410404	X
cg26412379	X
cg26413007	X
cg26414720	X
cg26415216	X
cg26417435	X
cg26418790	X
cg26419091	X
cg26421947	X
cg26422761	X
cg26428339	X
cg26433812	X
cg26436278	X
cg26438739	X
cg26439324	X
cg26442763	X
cg26445203	X
cg26445779	X
cg26457165	X
cg26457179	X
cg26457272	X
cg26460510	X
cg26461352	X
cg26462906	X
cg26464978	X
cg26465522	X
cg26468081	X
cg26469991	X
cg26481961	X
cg26482893	X
cg26483766	X
cg26484667	X
cg26486069	X
cg26486175	X
cg26488590	X
cg26489179	X
cg26491060	X
cg26492304	X
cg26492398	X
cg26492744	X
cg26498015	X
cg26499561	X
cg26499822	X
cg26500539	X
cg26502984	X
cg26505478	X
cg26506212	X
cg26506555	X
cg26510526	X
cg26511293	X
cg26511551	X
cg26513050	X
cg26513077	X
cg26514584	X
cg26516882	X
cg26518560	X
cg26519783	X
cg26520232	X
cg26523237	X
cg26533737	X
cg26536952	X
cg26540943	X
cg26545730	X
cg26545968	X
cg26547788	X
cg26550835	X
cg26551791	X
cg26552464	X
cg26553525	X
cg26555756	X
cg26557308	X
cg26561721	X
cg26561773	X
cg26563418	X
cg26578373	X
cg26580465	X
cg26581933	X
cg26582789	X
cg26583344	X
cg26584339	X
cg26584771	X
cg26590811	X
cg26593194	X
cg26598396	X
cg26598749	X
cg26600878	X
cg26601187	X
cg26602702	X
cg26605073	X
cg26606552	X
cg26617333	X
cg26617508	X
cg26620546	X
cg26621014	X
cg26621897	X
cg26623222	X
cg26623411	X
cg26624294	X
cg26624672	X
cg26628435	X
cg26644504	X
cg26655138	X
cg26668075	X
cg26668105	X
cg26670011	X
cg26672162	X
cg26674297	X
cg26674331	X
cg26674361	X
cg26674826	X
cg26680189	X
cg26682103	X
cg26684826	X
cg26688923	X
cg26689777	X
cg26695278	X
cg26697633	X
cg26699341	X
cg26700969	X
cg26703008	X
cg26703319	X
cg26704637	X
cg26710619	X
cg26715986	X
cg26734249	X
cg26735105	X
cg26735834	X
cg26736837	X
cg26738106	X
cg26739410	X
cg26741576	X
cg26744369	X
cg26744454	X
cg26745032	X
cg26746069	X
cg26747299	X
cg26747413	X
cg26748472	X
cg26751304	X
cg26751510	X
cg26751631	X
cg26756979	X
cg26764180	X
cg26764972	X
cg26768181	X
cg26773183	X
cg26777746	X
cg26777760	X
cg26778358	X
cg26778571	X
cg26780743	X
cg26785999	X
cg26786476	X
cg26790627	X
cg26791231	X
cg26791257	X
cg26791349	X
cg26792541	X
cg26793903	X
cg26799772	X
cg26800155	X
cg26801383	X
cg26802102	X
cg26802917	X
cg26803301	X
cg26805585	X
cg26806511	X
cg26807389	X
cg26807533	X
cg26809795	X
cg26809968	X
cg26810336	X
cg26811602	X
cg26814883	X
cg26815962	X
cg26816294	X
cg26817974	X
cg26818954	X
cg26822438	X
cg26822601	X
cg26839325	X
cg26848126	X
cg26872564	X
cg26883351	X
cg26889826	X
cg26892560	X
cg26893124	X
cg26895595	X
cg26896756	X
cg26899005	X
cg26901920	X
cg26905196	X
cg26907889	X
cg26909705	X
cg26912861	X
cg26916109	X
cg26918720	X
cg26918919	X
cg26924177	X
cg26924445	X
cg26927498	X
cg26927606	X
cg26929239	X
cg26931498	X
cg26932018	X
cg26933504	X
cg26934726	X
cg26936230	X
cg26937310	X
cg26937423	X
cg26939525	X
cg26943822	X
cg26944949	X
cg26947474	X
cg26948870	X
cg26950400	X
cg26950467	X
cg26950514	X
cg26951364	X
cg26952671	X
cg26953234	X
cg26953403	X
cg26953856	X
cg26954928	X
cg26955512	X
cg26955881	X
cg26959464	X
cg26961103	X
cg26962057	X
cg26964112	X
cg26965695	X
cg26965953	X
cg26967211	X
cg26968501	X
cg26968620	X
cg26973074	X
cg26978843	X
cg26980851	X
cg26982030	X
cg26982390	X
cg26985119	X
cg27013947	X
cg27024381	X
cg27033183	X
cg27038067	X
cg27040993	X
cg27041022	X
cg27042767	X
cg27044041	X
cg27044570	X
cg27045390	X
cg27046940	X
cg27047283	X
cg27048639	X
cg27049053	X
cg27050343	X
cg27053580	X
cg27054331	X
cg27055580	X
cg27056972	X
cg27058480	X
cg27059259	X
cg27060653	X
cg27062326	X
cg27064928	X
cg27064949	X
cg27065374	X
cg27066211	X
cg27067621	X
cg27069132	X
cg27069588	X
cg27070532	X
cg27072561	X
cg27074040	X
cg27074837	X
cg27076487	X
cg27078591	X
cg27080287	X
cg27083627	X
cg27084087	X
cg27086638	X
cg27087885	X
cg27088126	X
cg27112414	X
cg27118658	X
cg27121276	X
cg27123903	X
cg27124447	X
cg27124742	X
cg27124847	X
cg27128905	X
cg27130774	X
cg27138147	X
cg27138390	X
cg27147258	X
cg27151361	X
cg27151711	X
cg27151828	X
cg27153798	X
cg27161395	X
cg27162304	X
cg27166673	X
cg27167381	X
cg27167763	X
cg27167979	X
cg27187671	X
cg27189967	X
cg27192418	X
cg27198071	X
cg27198824	X
cg27204474	X
cg27207144	X
cg27207932	X
cg27208467	X
cg27212917	X
cg27221747	X
cg27235557	X
cg27248583	X
cg27250462	X
cg27251926	X
cg27253485	X
cg27254181	X
cg27256435	X
cg27257566	X
cg27260858	X
cg27260927	X
cg27262852	X
cg27263894	X
cg27264374	X
cg27268405	X
cg27268436	X
cg27271368	X
cg27271445	X
cg27273125	X
cg27274135	X
cg27278294	X
cg27281559	X
cg27286863	X
cg27296089	X
cg27296664	X
cg27297105	X
cg27298639	X
cg27301033	X
cg27301423	X
cg27303549	X
cg27306636	X
cg27307168	X
cg27309392	X
cg27309655	X
cg27311392	X
cg27312241	X
cg27313362	X
cg27321748	X
cg27326620	X
cg27327591	X
cg27328073	X
cg27329507	X
cg27329995	X
cg27332976	X
cg27333993	X
cg27345735	X
cg27346808	X
cg27348515	X
cg27350602	X
cg27351642	X
cg27353825	X
cg27355009	X
cg27359082	X
cg27359921	X
cg27360006	X
cg27360158	X
cg27375748	X
cg27381383	X
cg27382931	X
cg27384106	X
cg27387615	X
cg27388297	X
cg27389529	X
cg27389609	X
cg27389648	X
cg27394478	X
cg27395754	X
cg27398247	X
cg27401562	X
cg27403913	X
cg27404676	X
cg27419028	X
cg27419400	X
cg27422580	X
cg27424370	X
cg27424407	X
cg27425779	X
cg27429230	X
cg27429569	X
cg27435491	X
cg27435799	X
cg27436891	X
cg27437966	X
cg27441045	X
cg27441063	X
cg27443052	X
cg27446382	X
cg27450030	X
cg27450971	X
cg27452062	X
cg27453644	X
cg27463946	X
cg27464574	X
cg27465531	X
cg27465534	X
cg27470278	X
cg27471304	X
cg27474516	X
cg27479815	X
cg27480179	X
cg27480347	X
cg27483305	X
cg27485646	X
cg27488875	X
cg27492220	X
cg27496085	X
cg27496592	X
cg27496708	X
cg27497831	X
cg27501007	X
cg27501723	X
cg27502296	X
cg27504079	X
cg27505047	X
cg27505756	X
cg27513289	X
cg27514326	X
cg27515272	X
cg27519679	X
cg27522270	X
cg27523218	X
cg27525527	X
cg27526317	X
cg27533859	X
cg27538352	X
cg27539023	X
cg27540791	X
cg27543728	X
cg27545041	X
cg27545072	X
cg27548075	X
cg27548655	X
cg27550498	X
cg27551771	X
cg27553638	X
cg27554171	X
cg27554875	X
cg27555176	X
cg27556136	X
cg27557909	X
cg27558057	X
cg27559197	X
cg27559462	X
cg27561732	X
cg27564373	X
cg27564716	X
cg27565450	X
cg27581839	X
cg27584469	X
cg27586390	X
cg27587954	X
cg27590199	X
cg27590787	X
cg27592862	X
cg27592925	X
cg27595778	X
cg27606669	X
cg27606804	X
cg27609342	X
cg27609596	X
cg27614967	X
cg27615468	X
cg27615590	X
cg27616996	X
cg27618278	X
cg27621747	X
cg27623334	X
cg27624721	X
cg27626023	X
cg27633753	X
cg27633912	X
cg27636290	X
cg27637296	X
cg27643842	X
cg27647594	X
cg27665489	X
ch.X.1002740R	X
ch.X.1023208F	X
ch.X.102893131F	X
ch.X.1031144F	X
ch.X.107997386R	X
ch.X.108232304R	X
ch.X.108297408F	X
ch.X.108369489R	X
ch.X.1083956F	X
ch.X.1084407R	X
ch.X.1084981F	X
ch.X.111648924R	X
ch.X.112118442F	X
ch.X.112138872R	X
ch.X.112318143R	X
ch.X.112526203R	X
ch.X.1126021R	X
ch.X.114073068F	X
ch.X.1158406R	X
ch.X.115956070R	X
ch.X.116673198R	X
ch.X.1171704R	X
ch.X.120845377F	X
ch.X.1282647F	X
ch.X.13187220R	X
ch.X.1388524F	X
ch.X.139786812F	X
ch.X.143865083R	X
ch.X.147603R	X
ch.X.1485219F	X
ch.X.153018199F	X
ch.X.16035608F	X
ch.X.1639000R	X
ch.X.16400295F	X
ch.X.1667329F	X
ch.X.1698482R	X
ch.X.1776338R	X
ch.X.1813402F	X
ch.X.1851142F	X
ch.X.188238R	X
ch.X.2058079F	X
ch.X.2115742F	X
ch.X.2195099F	X
ch.X.223217F	X
ch.X.23343928R	X
ch.X.25041823R	X
ch.X.253162F	X
ch.X.255793R	X
ch.X.256253R	X
ch.X.258064R	X
ch.X.34090944F	X
ch.X.346519R	X
ch.X.382657R	X
ch.X.397055F	X
ch.X.409130R	X
ch.X.42405548R	X
ch.X.42631857F	X
ch.X.42854404F	X
ch.X.42921571R	X
ch.X.557489R	X
ch.X.56864533F	X
ch.X.57019131F	X
ch.X.576904F	X
ch.X.652438R	X
ch.X.665616F	X
ch.X.68408155R	X
ch.X.703923F	X
ch.X.714485F	X
ch.X.747556F	X
ch.X.7566543R	X
ch.X.772253F	X
ch.X.772254F	X
ch.X.79027977R	X
ch.X.798879F	X
ch.X.87262228F	X
ch.X.87996964R	X
ch.X.881064F	X
ch.X.881546R	X
ch.X.88195016R	X
ch.X.88220680F	X
ch.X.89171221R	X
ch.X.90223523F	X
ch.X.92148261F	X
ch.X.92435715F	X
ch.X.92448175R	X
ch.X.92543860F	X
ch.X.92554290F	X
ch.X.93511680F	X
ch.X.938089F	X
ch.X.94051109R	X
ch.X.94260649R	X
ch.X.967194F	X
ch.X.97129969R	X
ch.X.97133160R	X
ch.X.97651759F	X
ch.X.97737721F	X
ch.X.98007042R	X
cg00035864	Y
cg00050873	Y
cg00061679	Y
cg00063477	Y
cg00121626	Y
cg00212031	Y
cg00213748	Y
cg00214611	Y
cg00223952	Y
cg00243321	Y
cg00271873	Y
cg00272582	Y
cg00308367	Y
cg00311963	Y
cg00335297	Y
cg00455876	Y
cg00479827	Y
cg00543493	Y
cg00576139	Y
cg00599377	Y
cg00639218	Y
cg00676506	Y
cg00679624	Y
cg00762184	Y
cg00789540	Y
cg00876332	Y
cg00903245	Y
cg00975375	Y
cg01053349	Y
cg01061520	Y
cg01073572	Y
cg01086462	Y
cg01141334	Y
cg01209756	Y
cg01215343	Y
cg01311227	Y
cg01375382	Y
cg01426558	Y
cg01463110	Y
cg01498999	Y
cg01523029	Y
cg01644972	Y
cg01707559	Y
cg01757887	Y
cg01828798	Y
cg01882666	Y
cg01900066	Y
cg01911472	Y
cg01943289	Y
cg01984154	Y
cg01988452	Y
cg02002345	Y
cg02004872	Y
cg02011394	Y
cg02012379	Y
cg02050847	Y
cg02056550	Y
cg02105393	Y
cg02107461	Y
cg02126249	Y
cg02129146	Y
cg02233183	Y
cg02233190	Y
cg02272584	Y
cg02288797	Y
cg02340092	Y
cg02352633	Y
cg02402208	Y
cg02407581	Y
cg02432075	Y
cg02494853	Y
cg02522936	Y
cg02577797	Y
cg02582450	Y
cg02606988	Y
cg02616328	Y
cg02624968	Y
cg02730008	Y
cg02802508	Y
cg02839557	Y
cg02842889	Y
cg02884332	Y
cg03052502	Y
cg03055837	Y
cg03123709	Y
cg03155755	Y
cg03244189	Y
cg03258315	Y
cg03266527	Y
cg03278611	Y
cg03359666	Y
cg03416979	Y
cg03430010	Y
cg03441493	Y
cg03443143	Y
cg03515816	Y
cg03515901	Y
cg03533500	Y
cg03535417	Y
cg03601053	Y
cg03672679	Y
cg03683899	Y
cg03695421	Y
cg03706273	Y
cg03750315	Y
cg03767353	Y
cg03769088	Y
cg03827298	Y
cg03905640	Y
cg03930849	Y
cg04016144	Y
cg04021548	Y
cg04023335	Y
cg04042030	Y
cg04123665	Y
cg04169747	Y
cg04170994	Y
cg04193779	Y
cg04303809	Y
cg04351468	Y
cg04419680	Y
cg04448376	Y
cg04462340	Y
cg04477336	Y
cg04493908	Y
cg04559508	Y
cg04576441	Y
cg04689676	Y
cg04691144	Y
cg04790916	Y
cg04792227	Y
cg04817258	Y
cg04831594	Y
cg04840163	Y
cg04864270	Y
cg04958669	Y
cg04964672	Y
cg05051262	Y
cg05098815	Y
cg05128824	Y
cg05163709	Y
cg05202434	Y
cg05213048	Y
cg05230942	Y
cg05367916	Y
cg05378695	Y
cg05408674	Y
cg05480730	Y
cg05530472	Y
cg05544622	Y
cg05557315	Y
cg05608794	Y
cg05618150	Y
cg05621349	Y
cg05672930	Y
cg05678960	Y
cg05725925	Y
cg05782707	Y
cg05865243	Y
cg05890011	Y
cg05939513	Y
cg05940236	Y
cg05954446	Y
cg05964935	Y
cg05999368	Y
cg06060201	Y
cg06065495	Y
cg06231362	Y
cg06237805	Y
cg06247034	Y
cg06322277	Y
cg06479204	Y
cg06502680	Y
cg06558765	Y
cg06576965	Y
cg06587955	Y
cg06628792	Y
cg06636270	Y
cg06855731	Y
cg06865724	Y
cg07456370	Y
cg07607525	Y
cg07728631	Y
cg07731488	Y
cg07747963	Y
cg07765982	Y
cg07795413	Y
cg07851521	Y
cg07939587	Y
cg07950979	Y
cg08045599	Y
cg08053115	Y
cg08160949	Y
cg08242338	Y
cg08258654	Y
cg08265308	Y
cg08314875	Y
cg08357313	Y
cg08455548	Y
cg08528516	Y
cg08593141	Y
cg08596608	Y
cg08635406	Y
cg08673225	Y
cg08680991	Y
cg08702825	Y
cg08715207	Y
cg08739478	Y
cg08816194	Y
cg08820785	Y
cg08921682	Y
cg09081202	Y
cg09093035	Y
cg09197443	Y
cg09223632	Y
cg09228985	Y
cg09230658	Y
cg09300505	Y
cg09350919	Y
cg09408193	Y
cg09460641	Y
cg09546548	Y
cg09595415	Y
cg09703571	Y
cg09728865	Y
cg09730640	Y
cg09732580	Y
cg09748856	Y
cg09804407	Y
cg09829904	Y
cg09856092	Y
cg09898573	Y
cg10051237	Y
cg10067523	Y
cg10076560	Y
cg10172760	Y
cg10213302	Y
cg10239257	Y
cg10252249	Y
cg10267609	Y
cg10338539	Y
cg10363397	Y
cg10422744	Y
cg10465579	Y
cg10557773	Y
cg10593480	Y
cg10620659	Y
cg10646950	Y
cg10666546	Y
cg10691859	Y
cg10698069	Y
cg10799208	Y
cg10811597	Y
cg10835413	Y
cg10841270	Y
cg10959847	Y
cg10990737	Y
cg11021362	Y
cg11131351	Y
cg11225091	Y
cg11684211	Y
cg11816202	Y
cg11898347	Y
cg12456573	Y
cg13252613	Y
cg13268984	Y
cg13308744	Y
cg13365400	Y
cg13419214	Y
cg13618458	Y
cg13654344	Y
cg13765957	Y
cg13805219	Y
cg13808036	Y
cg13845521	Y
cg13851368	Y
cg13861458	Y
cg13884608	Y
cg14005657	Y
cg14029254	Y
cg14133106	Y
cg14151065	Y
cg14157445	Y
cg14170959	Y
cg14180491	Y
cg14210405	Y
cg14248084	Y
cg14273923	Y
cg14303457	Y
cg14442616	Y
cg14463736	Y
cg14466580	Y
cg14467015	Y
cg14492024	Y
cg14526044	Y
cg14671357	Y
cg14720093	Y
cg14741114	Y
cg14742615	Y
cg14778208	Y
cg14931215	Y
cg14933403	Y
cg14972466	Y
cg15027426	Y
cg15059553	Y
cg15183843	Y
cg15197499	Y
cg15273954	Y
cg15281205	Y
cg15295597	Y
cg15329860	Y
cg15345074	Y
cg15422579	Y
cg15429127	Y
cg15431336	Y
cg15462332	Y
cg15516537	Y
cg15563434	Y
cg15662272	Y
cg15682806	Y
cg15682993	Y
cg15700967	Y
cg15746461	Y
cg15758480	Y
cg15781156	Y
cg15794778	Y
cg15810474	Y
cg15849038	Y
cg15935877	Y
cg16292375	Y
cg16552926	Y
cg16626452	Y
cg16894943	Y
cg17115812	Y
cg17430262	Y
cg17560699	Y
cg17651935	Y
cg17660627	Y
cg17741448	Y
cg17769199	Y
cg17812515	Y
cg17816615	Y
cg17834650	Y
cg17837162	Y
cg17913570	Y
cg17939569	Y
cg17972491	Y
cg18032798	Y
cg18058072	Y
cg18077436	Y
cg18085787	Y
cg18113731	Y
cg18163559	Y
cg18168924	Y
cg18188392	Y
cg19244032	Y
cg20106158	Y
cg20256738	Y
cg20401549	Y
cg20474581	Y
cg20764275	Y
cg20864678	Y
cg21106100	Y
cg22051787	Y
cg22509014	Y
cg23308414	Y
cg23834181	Y
cg24016855	Y
cg24183504	Y
cg24393100	Y
cg24837623	Y
cg25012987	Y
cg25032547	Y
cg25059696	Y
cg25071634	Y
cg25363292	Y
cg25427172	Y
cg25443613	Y
cg25518695	Y
cg25538674	Y
cg25640065	Y
cg25667057	Y
cg25704368	Y
cg25705492	Y
cg25756647	Y
cg25815185	Y
cg25914522	Y
cg25918849	Y
cg26046487	Y
cg26058907	Y
cg26198148	Y
cg26251715	Y
cg26475999	Y
cg26488634	Y
cg26497631	Y
cg26517491	Y
cg26520468	Y
cg26928789	Y
cg26983430	Y
cg26983535	Y
cg27049643	Y
cg27214488	Y
cg27248959	Y
cg27254225	Y
cg27265812	Y
cg27325772	Y
cg27355713	Y
cg27402302	Y
cg27433982	Y
cg27443332	Y
cg27509967	Y
cg27539833	Y
cg27545697	Y
cg27578568	Y
cg27611726	Y
cg27636129	Y
rs10033147	
rs1019916	
rs1040870	
rs10457834	
rs10774834	
rs10796216	
rs10846239	
rs10882854	
rs10936224	
rs11034952	
rs11249206	
rs13369115	
rs133860	
rs1414097	
rs1416770	
rs1467387	
rs1484127	
rs1495031	
rs1510189	
rs1510480	
rs1520670	
rs1941955	
rs1945975	
rs2032088	
rs2125573	
rs213028	
rs2208123	
rs2235751	
rs2385226	
rs2468330	
rs2521373	
rs264581	
rs2804694	
rs2857639	
rs2959823	
rs348937	
rs3818562	
rs3936238	
rs4331560	
rs472920	
rs4742386	
rs5926356	
rs5931272	
rs5936512	
rs5987737	
rs6426327	
rs6471533	
rs654498	
rs6546473	
rs6626309	
rs6982811	
rs6991394	
rs715359	
rs739259	
rs7660805	
rs7746156	
rs798149	
rs845016	
rs877309	
rs9292570	
rs9363764	
rs939290	
rs951295	
rs966367	
rs9839873	
